"행정구역별(1)",행정구역별(2),2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(1)",행정구역별(2),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명)
"부산광역시",중구,262,159,48905.0,293,146,49442.0,296,147,48686.0,315,157,48148.0,305,142,47345.0,297,123,46737.0,261,94,45816.0,214,119,44191.5,224,103,43386.0,184,108,42207.0,163,91,41066.5
"부산광역시",서구,646,331,125785.0,667,321,126040.0,644,320,123718.0,616,278,120828.0,655,281,118783.0,554,255,118115.0,557,253,115963.0,476,278,112041.5,435,232,109135.5,420,226,107982.0,391,227,107094.5
"부산광역시",동구,555,277,101153.0,523,262,101514.0,561,235,100420.0,539,232,98529.0,506,246,96011.0,493,241,94565.0,422,228,92069.0,385,215,89046.5,361,229,87490.5,384,178,86075.0,369,188,85757.0
"부산광역시",영도구,770,397,148139.0,800,390,146798.0,757,342,143205.0,703,332,139765.0,698,326,135816.0,611,307,132102.0,546,306,129385.0,521,292,125772.5,436,284,122860.5,413,270,119750.0,366,259,116364.5
"부산광역시",부산진구,2214,1005,395689.0,2389,796,395826.0,2548,814,395044.0,2500,799,392731.0,2621,786,389765.0,2309,776,387378.0,2131,697,381572.0,1914,720,373849.5,1819,678,368927.5,1741,695,361955.0,1475,684,355134.5
"부산광역시",동래구,1386,618,281644.0,1390,553,282779.0,1486,519,283742.0,1458,541,278767.0,1426,532,276689.0,1339,558,275971.0,1223,465,272837.0,1237,467,270029.5,1088,460,268940.5,1064,458,265880.0,1058,498,266204.0
"부산광역시",남구,1564,683,297963.0,1592,611,298458.0,1552,622,295121.0,1529,558,291175.0,1542,555,291770.0,1448,600,286989.0,1313,487,283101.0,1153,504,278005.5,1023,500,273393.0,1065,454,274025.0,1045,502,274381.0
"부산광역시",북구,1520,741,314227.0,1701,639,312218.0,1671,638,307988.0,1857,650,312937.0,1893,622,309719.0,1550,637,306974.0,1652,584,310484.0,1668,615,308288.5,1357,550,304530.5,1238,574,297978.0,1084,538,292109.0
"부산광역시",해운대구,2041,953,424974.0,2297,883,426729.0,2209,857,425618.0,2290,862,428188.0,2212,850,425536.0,1936,819,423531.0,2040,797,422818.0,1760,749,417169.5,1576,743,411650.0,1456,713,406442.0,1471,724,403494.5
"부산광역시",사하구,2077,906,359800.0,2272,794,358730.0,2284,774,355443.0,2161,797,352726.0,2232,786,349110.0,1922,764,343371.0,1786,676,337781.0,1738,733,333063.5,1697,697,330831.5,1505,729,327489.0,1337,761,321380.5
